,Candidate_ID,Quality_ID
3619,11853,47
3620,11853,40
3621,11853,1
3622,11853,30
3623,12783,6
3624,12783,22
3625,12783,15
3626,12635,44
3627,12635,33
3628,12635,21
3629,12635,29
3630,12768,7
3631,12768,25
3632,10030,27
3633,10030,38
3634,10030,42
3635,10030,4
3636,10030,17
3637,10537,15
3638,10537,16
3639,10537,5
3640,12697,0
3641,12697,15
3642,12697,12
3643,12697,29
3644,12860,2
3645,12860,10
3646,11596,23
3647,11596,19
3648,11596,21
3649,11596,30
3650,11596,1
3651,10437,27
3652,10437,18
3653,10437,46
3654,10437,15
3655,10179,6
3656,10179,27
3657,10179,9
3658,10179,40
3659,10083,7
3660,10083,6
3661,10083,17
3662,10083,21
3663,12847,2
3664,12847,36
3665,12847,0
3666,12847,13
3667,11143,31
3668,11143,9
3669,11143,35
3670,11143,30
3671,11143,34
3672,10536,46
3673,10536,3
3674,10536,33
3675,10536,5
3676,13019,7
3677,13019,18
3678,13019,16
3679,13019,39
3680,13019,21
3681,10121,26
3682,10121,9
3683,10121,10
3684,10121,22
3685,10121,35
3686,12058,19
3687,12058,36
3688,12058,35
3689,12441,31
3690,12441,39
3691,12441,22
3692,12441,35
3693,10077,24
3694,10077,12
3695,10077,5
3696,10077,39
3697,10077,29
3698,12773,44
3699,12773,36
3700,12773,24
3701,12773,15
3702,12773,8
3703,10514,19
3704,10514,42
3705,10514,17
3706,10514,1
3707,12021,6
3708,12021,9
3709,12021,0
3710,12021,37
3711,12021,39
3712,12021,28
3713,11578,12
3714,11578,24
3715,11578,5
3716,11600,31
3717,11600,32
3718,11600,28
3719,11600,21
3720,10403,14
3721,10403,2
3722,10403,9
3723,10403,22
3724,10403,35
3725,11245,14
3726,11245,41
3727,11245,11
3728,10797,2
3729,10797,12
3730,10797,33
3731,10543,44
3732,10543,20
3733,10543,13
3734,13258,24
3735,13258,26
3736,13258,13
3737,13258,10
3738,13258,28
3739,11300,6
3740,11300,35
3741,10553,46
3742,10553,20
3743,10553,16
3744,10553,5
3745,12136,7
3746,12136,18
3747,12136,47
3748,12136,16
3749,12136,29
3750,10018,32
3751,10018,35
3752,10018,16
3753,13135,12
3754,13135,3
3755,13135,14
3756,13135,29
3757,13135,37
3758,11646,19
3759,11646,18
3760,11646,13
3761,11646,33
3762,12512,23
3763,12512,15
3764,11580,14
3765,11580,43
3766,11580,4
3767,11580,33
3768,10015,0
3769,10015,7
3770,10015,5
3771,11377,26
3772,11377,23
3773,11377,7
3774,11377,30
3775,11681,14
3776,11681,31
3777,11681,6
3778,11681,29
3779,12499,27
3780,12499,16
3781,10048,15
3782,10048,35
3783,10003,3
3784,10003,32
3785,10003,14
3786,10003,1
3787,10003,16
3788,10003,4
3789,12912,47
3790,12912,44
3791,12912,0
3792,12912,13
3793,12912,15
3794,11883,32
3795,11883,19
3796,11883,3
3797,11883,5
3798,11131,15
3799,11131,1
3800,11131,8
3801,11586,31
3802,11586,22
3803,11586,4
3804,11262,27
3805,11262,17
3806,11262,41
3807,11262,29
3808,10333,6
3809,10333,9
3810,10333,35
3811,10333,28
3812,10333,42
3813,11384,38
3814,11384,20
3815,11384,18
3816,11384,21
3817,11384,30
3818,12534,23
3819,12534,10
3820,12693,3
3821,12693,15
3822,12693,19
3823,12693,17
3824,12693,25
3825,11963,18
3826,11963,15
3827,11963,33
3828,11963,41
3829,11963,42
3830,11966,6
3831,11966,32
3832,11966,21
3833,12000,44
3834,12000,15
3835,12000,24
3836,12000,28
3837,12000,16
3838,12000,34
3839,12091,27
3840,12091,24
3841,12091,21
3842,12091,13
3843,12091,37
3844,12990,36
3845,12990,27
3846,12990,15
3847,12990,28
3848,12990,22
3849,12990,5
3850,13211,3
3851,13211,38
3852,13211,23
3853,13211,39
3854,13211,25
3855,13211,41
3856,12485,32
3857,12485,18
3858,12485,5
3859,12485,22
3860,10911,46
3861,10911,30
3862,13031,47
3863,13031,14
3864,13031,15
3865,13031,21
3866,11597,43
3867,11597,26
3868,11597,9
3869,11597,1
3870,11555,12
3871,11555,35
3872,11555,11
3873,11555,37
3874,11915,32
3875,11915,42
3876,11915,5
3877,11915,22
3878,11378,44
3879,11378,15
3880,11378,4
3881,11378,22
3882,11083,6
3883,11083,4
3884,10324,47
3885,10324,25
3886,10324,41
3887,11383,15
3888,11383,3
3889,11383,26
3890,11383,16
3891,11383,40
3892,12825,45
3893,12825,9
3894,12825,16
3895,12825,33
3896,13054,2
3897,13054,44
3898,13054,8
3899,12386,44
3900,12386,2
3901,12386,6
3902,12386,40
3903,12687,43
3904,12687,6
3905,12687,23
3906,12687,13
3907,12687,41
3908,13287,32
3909,13287,41
3910,13287,10
3911,13287,8
3912,13278,27
3913,13278,11
3914,13278,39
3915,10835,45
3916,10835,37
3917,10835,29
3918,10835,1
3919,10347,36
3920,10347,26
3921,10347,21
3922,10347,17
3923,10347,40
3924,10507,20
3925,10507,15
3926,10507,22
3927,10507,40
3928,10070,18
3929,10070,4
3930,10070,17
3931,11472,0
3932,11472,46
3933,11472,35
3934,11472,28
3935,11509,9
3936,11509,12
3937,11509,17
3938,11998,26
3939,11998,44
3940,11998,13
3941,12998,32
3942,12998,47
3943,12998,1
3944,12998,34
3945,10795,23
3946,10795,0
3947,10795,14
3948,10795,15
3949,10795,25
3950,10795,13
3951,10522,2
3952,10522,38
3953,10522,20
3954,10522,11
3955,10522,35
3956,12586,27
3957,12586,2
3958,12586,28
3959,12586,40
3960,12766,3
3961,12766,27
3962,12766,20
3963,12766,17
3964,12911,18
3965,12911,35
3966,12911,11
3967,11572,0
3968,11572,42
3969,11655,9
3970,11655,44
3971,11655,22
3972,12722,44
3973,12722,0
3974,12722,43
3975,12722,4
3976,12722,35
3977,12722,25
3978,10839,44
3979,10839,9
3980,10839,15
3981,10839,40
3982,12327,31
3983,12327,27
3984,12327,44
3985,12327,42
3986,12327,29
3987,12327,41
3988,13274,2
3989,13274,27
3990,13274,10
3991,13274,22
3992,10369,44
3993,10369,25
3994,10369,10
3995,10369,8
3996,12105,36
3997,12105,12
3998,12105,35
3999,12105,41
4000,12435,44
4001,12435,38
4002,12435,43
4003,12435,22
4004,11577,2
4005,11577,35
4006,11577,30
4007,10081,0
4008,10081,44
4009,10081,3
4010,10081,33
4011,10081,11
4012,10387,26
4013,10387,24
4014,10387,41
4015,10387,1
4016,13218,31
4017,13218,9
4018,13218,7
4019,13218,8
4020,13218,40
4021,11743,24
4022,11743,32
4023,11743,14
4024,11743,16
4025,11743,40
4026,12235,38
4027,12235,18
4028,12235,14
4029,12235,21
4030,12506,27
4031,12506,32
4032,12506,13
4033,12506,30
4034,12506,42
4035,12795,2
4036,12795,0
4037,12795,41
4038,12795,30
4039,10134,3
4040,10134,19
4041,10134,41
4042,10134,5
4043,12757,15
4044,12757,8
4045,12757,40
4046,13092,19
4047,13092,22
4048,13092,42
4049,10422,43
4050,10422,23
4051,10422,37
4052,10422,13
4053,10422,8
4054,13115,45
4055,13115,19
4056,13115,14
4057,13115,4
4058,13115,10
4059,11420,27
4060,11420,12
4061,11420,6
4062,11420,5
4063,12295,31
4064,12295,32
4065,12295,6
4066,12295,13
4067,12295,16
4068,12295,25
4069,13300,19
4070,13300,42
4071,10017,45
4072,10017,44
4073,10017,10
4074,10250,44
4075,10250,4
4076,12904,47
4077,12904,31
4078,12904,36
4079,12904,11
4080,12947,20
4081,12947,31
4082,12947,19
4083,12947,25
4084,11005,31
4085,11005,26
4086,11005,33
4087,11005,13
4088,11318,12
4089,11318,40
4090,11318,33
4091,11318,17
4092,13276,32
4093,13276,5
4094,11456,31
4095,11456,6
4096,11456,38
4097,11456,1
4098,13082,45
4099,13082,46
4100,13082,27
4101,13082,33
4102,12556,3
4103,12556,38
4104,12556,22
4105,11978,47
4106,11978,9
4107,11978,12
4108,11978,33
4109,11978,35
4110,11664,3
4111,11664,41
4112,11664,42
4113,11664,29
4114,13101,23
4115,13101,2
4116,13101,11
4117,13367,18
4118,13367,45
4119,13367,7
4120,13367,30
4121,11093,27
4122,11093,20
4123,11093,4
4124,11093,28
4125,11610,23
4126,11610,18
4127,11610,1
4128,11610,11
4129,11354,12
4130,11354,4
4131,11354,34
4132,10639,15
4133,10639,30
4134,11342,2
4135,11342,10
4136,11342,1
4137,11342,33
4138,11335,19
4139,11335,22
4140,12111,3
4141,12111,0
4142,12111,17
4143,12111,37
4144,10533,23
4145,10533,4
4146,10533,22
4147,10533,30
4148,10208,44
4149,10208,43
4150,10208,36
4151,10208,28
4152,12629,18
4153,12629,34
4154,12922,32
4155,12922,28
4156,13094,0
4157,13094,6
4158,13094,13
4159,13094,21
4160,12691,0
4161,12691,13
4162,12691,16
4163,12006,7
4164,12006,25
4165,12531,43
4166,12531,26
4167,12531,13
4168,12531,15
4169,12259,2
4170,12259,4
4171,12259,10
4172,12259,5
4173,10991,32
4174,10991,16
4175,12755,15
4176,12755,7
4177,12755,32
4178,12755,21
4179,12755,35
4180,10346,15
4181,10346,46
4182,10346,41
4183,10346,39
4184,10346,5
4185,12395,43
4186,12395,46
4187,12395,17
4188,12395,4
4189,12395,11
4190,12233,27
4191,12233,23
4192,12233,42
4193,12233,8
4194,12233,41
4195,12628,3
4196,12628,6
4197,12628,38
4198,12628,21
4199,12628,11
4200,12628,16
4201,11999,12
4202,11999,0
4203,11999,18
4204,11999,17
4205,11999,28
4206,11999,8
4207,10494,24
4208,10494,14
4209,10494,6
4210,10494,4
4211,10494,42
4212,10494,1
4213,12500,14
4214,12500,5
4215,10608,7
4216,10608,24
4217,10608,42
4218,11285,36
4219,11285,0
4220,11285,7
4221,11285,33
4222,11285,25
4223,11606,18
4224,11606,3
4225,11606,39
4226,11606,41
4227,11606,22
4228,12397,6
4229,12397,38
4230,12397,26
4231,12397,1
4232,12015,45
4233,12015,24
4234,12015,17
4235,12838,43
4236,12838,24
4237,12838,4
4238,12838,22
4239,12838,33
4240,11937,14
4241,11937,33
4242,11937,4
4243,11937,37
4244,11546,46
4245,11546,18
4246,11546,8
4247,11546,29
4248,11462,26
4249,11462,19
4250,11462,38
4251,11462,28
4252,11462,1
4253,11462,22
4254,12688,12
4255,12688,17
4256,12688,39
4257,12688,34
4258,11279,23
4259,11279,12
4260,11279,43
4261,11279,40
4262,12634,26
4263,12634,31
4264,12634,2
4265,12634,29
4266,12634,39
4267,12634,15
4268,10035,32
4269,10035,12
4270,10035,29
4271,10035,1
4272,10035,22
4273,10350,2
4274,10350,32
4275,10350,3
4276,10350,30
4277,10350,8
4278,10707,19
4279,10707,12
4280,10707,31
4281,10707,8
4282,10106,24
4283,10106,18
4284,10106,46
4285,10106,22
4286,10106,10
4287,10106,5
4288,11417,14
4289,11417,22
4290,11417,37
4291,11417,41
4292,12703,18
4293,12703,11
4294,12703,42
4295,12545,3
4296,12545,44
4297,12545,36
4298,12545,37
4299,12545,34
4300,12545,8
4301,11526,12
4302,11526,24
4303,11526,32
4304,11526,33
4305,11526,25
4306,10244,24
4307,10244,13
4308,11007,24
4309,11007,20
4310,11007,0
4311,11007,21
4312,11007,1
4313,12664,14
4314,12664,9
4315,12664,46
4316,12664,10
4317,12664,42
4318,12664,1
4319,10319,2
4320,10319,47
4321,10319,33
4322,11081,32
4323,11081,24
4324,11081,36
4325,11081,10
4326,11895,43
4327,11895,47
4328,11895,12
4329,11895,37
4330,11895,16
4331,11895,35
4332,11874,43
4333,11874,39
4334,11874,13
4335,12580,23
4336,12580,19
4337,12580,30
4338,11025,46
4339,11025,47
4340,11025,26
4341,11025,8
4342,11713,6
4343,11713,31
4344,11713,30
4345,11713,37
4346,11921,2
4347,11921,16
4348,11283,26
4349,11283,36
4350,11283,5
4351,12144,45
4352,12144,2
4353,12144,39
4354,12249,44
4355,12249,26
4356,12249,5
4357,12211,24
4358,12211,36
4359,12211,0
4360,12211,37
4361,12211,10
4362,12211,1
4363,11468,19
4364,11468,41
4365,11468,10
4366,10351,6
4367,10351,18
4368,10351,11
4369,10351,29
4370,11616,20
4371,11616,15
4372,11616,5
4373,11598,43
4374,11598,18
4375,11598,21
4376,11598,16
4377,11266,47
4378,11266,20
4379,11266,24
4380,11266,37
4381,11266,28
4382,11338,7
4383,11338,32
4384,11338,23
4385,11338,37
4386,11338,30
4387,11338,34
4388,11382,7
4389,11382,19
4390,11382,15
4391,11382,34
4392,11908,24
4393,11908,30
4394,11908,4
4395,11908,8
4396,12735,27
4397,12735,7
4398,12735,42
4399,12735,8
4400,11409,0
4401,11409,20
4402,11409,28
4403,11409,34
4404,12623,31
4405,12623,38
4406,12623,45
4407,12623,37
4408,12623,17
4409,12623,5
4410,10667,24
4411,10667,3
4412,10667,20
4413,10667,21
4414,10667,10
4415,12865,23
4416,12865,31
4417,12865,15
4418,12865,17
4419,12865,34
4420,10285,6
4421,10285,12
4422,10285,42
4423,12481,44
4424,12481,43
4425,12481,22
4426,12481,16
4427,12756,9
4428,12756,12
4429,12756,44
4430,12756,5
4431,10777,9
4432,10777,2
4433,10777,13
4434,10777,35
4435,10777,1
4436,13359,27
4437,13359,8
4438,13359,17
4439,12895,46
4440,12895,7
4441,12895,8
4442,12895,28
4443,12202,24
4444,12202,17
4445,12357,0
4446,12357,35
4447,11351,19
4448,11351,14
4449,11351,42
4450,11351,21
4451,12433,20
4452,12433,33
4453,12433,8
4454,11277,6
4455,11277,43
4456,11277,45
4457,11277,8
4458,12965,19
4459,12965,39
4460,12965,16
4461,12892,15
4462,12892,30
4463,11308,45
4464,11308,9
4465,11308,17
4466,10336,23
4467,10336,8
4468,10909,19
4469,10909,41
4470,11548,9
4471,11548,1
4472,11694,46
4473,11694,36
4474,11694,24
4475,11694,13
4476,11694,33
4477,11694,25
4478,11297,19
4479,11297,43
4480,11297,13
4481,12714,9
4482,12714,13
4483,13279,45
4484,13279,2
4485,13279,29
4486,13279,28
4487,11427,12
4488,11427,23
4489,11427,32
4490,11427,22
4491,11427,11
4492,12595,32
4493,12595,6
4494,12595,31
4495,12595,41
4496,12595,13
4497,12595,39
4498,12152,27
4499,12152,4
4500,11728,6
4501,11728,18
4502,11728,19
4503,11728,11
4504,10499,44
4505,10499,45
4506,10499,7
4507,10499,25
4508,10499,22
4509,10499,28
4510,10086,12
4511,10086,10
4512,10086,34
4513,10086,25
4514,10394,46
4515,10394,36
4516,10394,32
4517,10394,41
4518,10394,22
4519,13267,2
4520,13267,12
4521,13267,5
4522,13267,42
4523,11151,27
4524,11151,46
4525,11151,8
4526,11151,17
4527,11151,25
4528,11821,6
4529,11821,0
4530,11821,21
4531,11821,29
4532,11821,39
4533,12052,0
4534,12052,28
4535,11700,18
4536,11700,23
4537,11700,28
4538,12230,3
4539,12230,15
4540,12230,41
4541,12230,37
4542,11727,19
4543,11727,27
4544,11727,30
4545,11727,41
4546,11727,34
4547,13195,15
4548,13195,35
4549,11899,26
4550,11899,38
4551,11899,46
4552,11899,33
4553,10743,44
4554,10743,46
4555,10743,16
4556,10743,34
4557,10313,45
4558,10313,0
4559,10313,44
4560,10313,13
4561,10313,30
4562,11716,27
4563,11716,25
4564,11716,10
4565,10490,45
4566,10490,14
4567,10490,8
4568,11904,45
4569,11904,34
4570,12033,0
4571,12033,46
4572,12033,17
4573,12113,18
4574,12113,22
4575,12417,24
4576,12417,36
4577,12417,5
4578,12417,42
4579,10845,9
4580,10845,26
4581,10845,40
4582,11413,2
4583,11413,43
4584,11413,45
4585,11413,11
4586,12536,2
4587,12536,26
4588,12536,31
4589,12536,13
4590,12536,34
4591,12075,14
4592,12075,1
4593,10096,44
4594,10096,16
4595,10705,31
4596,10705,8
4597,10705,1
4598,10596,12
4599,10596,14
4600,10596,25
4601,10596,33
4602,13066,12
4603,13066,45
4604,13066,7
4605,13066,41
4606,13066,5
4607,13169,20
4608,13169,7
4609,13169,42
4610,13169,17
4611,12592,23
4612,12592,44
4613,12592,30
4614,12592,41
4615,12592,16
4616,12203,47
4617,12203,29
4618,12203,40
4619,12203,1
4620,11368,27
4621,11368,32
4622,11368,15
4623,11368,29
4624,12229,23
4625,12229,25
4626,10349,32
4627,10349,36
4628,10349,6
4629,10349,42
4630,10349,25
4631,10349,15
4632,11069,24
4633,11069,7
4634,11069,8
4635,11069,13
4636,11069,4
4637,13072,47
4638,13072,42
4639,13072,25
4640,13072,30
4641,12559,2
4642,12559,45
4643,12559,16
4644,12559,29
4645,12376,14
4646,12376,2
4647,12376,9
4648,12376,11
4649,12376,42
4650,13322,9
4651,13322,25
4652,12059,19
4653,12059,6
4654,12059,21
4655,12059,5
4656,12059,30
4657,12806,31
4658,12806,0
4659,12806,18
4660,12806,34
4661,10398,6
4662,10398,38
4663,10398,5
4664,10398,22
4665,10398,34
4666,11935,23
4667,11935,7
4668,11935,43
4669,11935,40
4670,11935,5
4671,10967,46
4672,10967,40
4673,10967,39
4674,10967,5
4675,11410,6
4676,11410,26
4677,11410,33
4678,12070,23
4679,12070,31
4680,12070,19
4681,12070,1
4682,12246,20
4683,12246,15
4684,12246,24
4685,12246,21
4686,12246,37
4687,12246,28
4688,10580,44
4689,10580,22
4690,10580,13
4691,10580,41
4692,12278,7
4693,12278,10
4694,12278,5
4695,12719,27
4696,12719,5
4697,12719,33
4698,12719,21
4699,12834,18
4700,12834,12
4701,12834,11
4702,11599,47
4703,11599,22
4704,10064,43
4705,10064,23
4706,10064,26
4707,10064,11
4708,11506,20
4709,11506,17
4710,11506,1
4711,11932,47
4712,11932,43
4713,11932,31
4714,11932,40
4715,11932,17
4716,11932,33
4717,12548,24
4718,12548,32
4719,12548,10
4720,12548,39
4721,10184,6
4722,10184,13
4723,10184,29
4724,10184,4
4725,11643,36
4726,11643,19
4727,11643,23
4728,11643,37
4729,11783,47
4730,11783,33
4731,11783,17
4732,13171,6
4733,13171,35
4734,13171,42
4735,13171,25
4736,11611,47
4737,11611,32
4738,11611,35
4739,11611,11
4740,10444,20
4741,10444,23
4742,10444,26
4743,10444,1
4744,11847,31
4745,11847,30
4746,11436,19
4747,11436,31
4748,11436,15
4749,11436,40
4750,13363,18
4751,13363,14
4752,13363,26
4753,13363,21
4754,13363,41
4755,13010,36
4756,13010,24
4757,13010,39
4758,12234,24
4759,12234,8
4760,12234,37
4761,12234,22
4762,11615,44
4763,11615,14
4764,11615,2
4765,11615,21
4766,11615,30
4767,12469,44
4768,12469,9
4769,12469,26
4770,12469,5
4771,12469,37
4772,12469,39
4773,11755,23
4774,11755,13
4775,11755,33
4776,11755,8
4777,12394,46
4778,12394,47
4779,12394,42
4780,12394,37
4781,12003,15
4782,12003,3
4783,12003,40
4784,12003,41
4785,11753,23
4786,11753,43
4787,11753,19
4788,11753,34
4789,11753,13
4790,11753,30
4791,12272,26
4792,12272,5
4793,12402,46
4794,12402,9
4795,12402,31
4796,12402,34
4797,12402,13
4798,10093,26
4799,10093,6
4800,10093,17
4801,10093,16
4802,12385,14
4803,12385,37
4804,11845,31
4805,11845,27
4806,11845,30
4807,11845,13
4808,11543,26
4809,11543,7
4810,11543,24
4811,11543,4
4812,11943,15
4813,11943,10
4814,11943,1
4815,12725,27
4816,12725,12
4817,12725,33
4818,12725,30
4819,12725,11
4820,10927,18
4821,10927,27
4822,10927,31
4823,10927,35
4824,12176,46
4825,12176,0
4826,12176,19
4827,12176,33
4828,10010,44
4829,10010,27
4830,10010,45
4831,10010,41
4832,10010,13
4833,11912,36
4834,11912,14
4835,11912,10
4836,12197,14
4837,12197,2
4838,12197,30
4839,11877,14
4840,11877,2
4841,11877,40
4842,11877,1
4843,11877,34
4844,13172,26
4845,13172,4
4846,12045,23
4847,12045,46
4848,12045,16
4849,12045,35
4850,12045,17
4851,10138,7
4852,10138,45
4853,10138,40
4854,12310,9
4855,12310,5
4856,12310,40
4857,12088,24
4858,12088,18
4859,12088,6
4860,12088,41
4861,12088,10
4862,12084,23
4863,12084,17
4864,11823,19
4865,11823,11
4866,10215,36
4867,10215,24
4868,10215,32
4869,10215,28
4870,10215,25
4871,12994,23
4872,12994,9
4873,12994,32
4874,12994,30
4875,12994,10
4876,12994,13
4877,12544,31
4878,12544,17
4879,12544,30
4880,12544,1
4881,11346,15
4882,11346,0
4883,11346,25
4884,10107,19
4885,10107,14
4886,10107,43
4887,10107,13
4888,10107,17
4889,11484,6
4890,11484,0
4891,11484,46
4892,11484,1
4893,10110,24
4894,10110,46
4895,10110,12
4896,10110,4
4897,10110,10
4898,10144,44
4899,10144,18
4900,10144,15
4901,10144,35
4902,10144,34
4903,10144,15
4904,10717,23
4905,10717,38
4906,10717,42
4907,10717,28
4908,11797,27
4909,11797,20
4910,11797,6
4911,11797,39
4912,11797,16
4913,11443,9
4914,11443,40
4915,11443,21
4916,11291,12
4917,11291,2
4918,11291,17
4919,11878,43
4920,11878,34
4921,11878,11
4922,12329,15
4923,12329,23
4924,12329,25
4925,12329,5
4926,11019,47
4927,11019,0
4928,11019,29
4929,11019,15
4930,11341,15
4931,11341,26
4932,11341,5
4933,12995,3
4934,12995,36
4935,12995,7
4936,12995,39
4937,12995,29
4938,12995,35
4939,11476,31
4940,11476,14
4941,11476,34
4942,11223,14
4943,11223,24
4944,11223,27
4945,11223,11
4946,11223,1
4947,11223,29
4948,11013,14
4949,11013,36
4950,11013,11
4951,11013,21
4952,12952,23
4953,12952,9
4954,12952,31
4955,12952,30
4956,12569,2
4957,12569,15
4958,12569,35
4959,12569,30
4960,13228,14
4961,13228,18
4962,13228,42
4963,13228,35
4964,11387,38
4965,11387,5
4966,11387,42
4967,11387,41
4968,10052,32
4969,10052,15
4970,10052,2
4971,10052,37
4972,10052,41
4973,11390,14
4974,11390,39
4975,12752,14
4976,12752,7
4977,12752,35
4978,12752,10
4979,12422,36
4980,12422,0
4981,12422,16
4982,12852,45
4983,12852,43
4984,12852,9
4985,12852,15
4986,12852,28
4987,12852,4
4988,11809,26
4989,11809,18
4990,11809,17
4991,12339,43
4992,12339,6
4993,12339,0
4994,12339,30
4995,12339,42
4996,12339,15
4997,12224,45
4998,12224,33
4999,13326,3
5000,13326,25
5001,13321,31
5002,13321,6
5003,13321,45
5004,13321,22
5005,13321,40
5006,13321,5
5007,11426,9
5008,11426,6
5009,11426,32
5010,11426,35
5011,12684,46
5012,12684,17
5013,12684,1
5014,10749,32
5015,10749,8
5016,10749,13
5017,10749,5
5018,11699,6
5019,11699,7
5020,11699,17
5021,11699,25
5022,11699,41
5023,11317,36
5024,11317,12
5025,11317,5
5026,11317,41
5027,10122,18
5028,10122,47
5029,10122,6
5030,10122,41
5031,10122,25
5032,12736,27
5033,12736,15
5034,12736,33
5035,12736,10
5036,12736,42
5037,11045,38
5038,11045,19
5039,11045,23
5040,11045,42
5041,11045,8
5042,12767,46
5043,12767,19
5044,12767,2
5045,12767,17
5046,10355,32
5047,10355,45
5048,10355,10
5049,10355,41
5050,10355,21
5051,10653,0
5052,10653,6
5053,10653,41
5054,10775,14
5055,10775,46
5056,10775,8
5057,10775,11
5058,12049,7
5059,12049,31
5060,12049,44
5061,12049,30
5062,11434,3
5063,11434,20
5064,11434,21
5065,12097,38
5066,12097,2
5067,12097,26
5068,12097,1
5069,12097,41
5070,12097,5
5071,12333,24
5072,12333,47
5073,12333,35
5074,12966,43
5075,12966,24
5076,12966,19
5077,12966,15
5078,12966,25
5079,11331,43
5080,11331,28
5081,11331,37
5082,11331,30
5083,13369,6
5084,13369,15
5085,13369,1
5086,13369,41
5087,13369,11
5088,11682,47
5089,11682,44
5090,11682,9
5091,11682,28
5092,12730,45
5093,12730,2
5094,12730,11
5095,10512,9
5096,10512,44
5097,10512,2
5098,10512,40
5099,10512,13
5100,13309,19
5101,13309,45
5102,13309,6
5103,13309,1
5104,13309,15
5105,13188,27
5106,13188,1
5107,13188,41
5108,13188,42
5109,12840,15
5110,12840,11
5111,12840,30
5112,12175,32
5113,12175,36
5114,12175,43
5115,12175,35
5116,10604,0
5117,10604,12
5118,10604,25
5119,10645,23
5120,10645,30
5121,10645,41
5122,10645,11
5123,11366,14
5124,11366,26
5125,11366,23
5126,11366,4
5127,11366,11
5128,11366,42
5129,12253,6
5130,12253,29
5131,12253,34
5132,12903,47
5133,12903,0
5134,12903,42
5135,10301,26
5136,10301,9
5137,10301,43
5138,10301,42
5139,10301,4
5140,11684,46
5141,11684,29
5142,11684,33
5143,11684,21
5144,11322,44
5145,11322,26
5146,11322,45
5147,11322,30
5148,10807,9
5149,10807,3
5150,10807,26
5151,10807,30
5152,10807,15
5153,12619,38
5154,12619,2
5155,12619,46
5156,12619,29
5157,12619,42
5158,11848,44
5159,11848,14
5160,11848,26
5161,11848,1
5162,11848,40
5163,13288,31
5164,13288,20
5165,13288,1
5166,13288,28
5167,13288,42
5168,13051,12
5169,13051,7
5170,13051,34
5171,13051,42
5172,11886,0
5173,11886,17
5174,13289,7
5175,13289,15
5176,13289,19
5177,13289,42
5178,13289,5
5179,13289,13
5180,11275,23
5181,11275,26
5182,11275,39
5183,11275,8
5184,13298,7
5185,13298,35
5186,12282,24
5187,12282,26
5188,12282,6
5189,12282,15
5190,12282,28
5191,12237,19
5192,12237,2
5193,12237,40
5194,12237,17
5195,11531,2
5196,11531,19
5197,11531,21
5198,11531,25
5199,11356,36
5200,11356,34
5201,11356,13
5202,11380,3
5203,11380,30
5204,11380,25
5205,11380,22
5206,11763,31
5207,11763,21
5208,11292,47
5209,11292,19
5210,11292,16
5211,10127,27
5212,10127,3
5213,10127,10
5214,13310,32
5215,13310,10
5216,13310,13
5217,11808,20
5218,11808,43
5219,11808,28
5220,11808,33
5221,12891,9
5222,12891,41
5223,12891,15
5224,12891,42
5225,11393,7
5226,11393,29
5227,12749,23
5228,12749,46
5229,12749,15
5230,11764,20
5231,11764,6
5232,11764,7
5233,11764,33
5234,11764,4
5235,11803,46
5236,11803,8
5237,11803,42
5238,12373,31
5239,12373,18
5240,12373,24
5241,12373,34
5242,12373,41
5243,12373,4
5244,11960,7
5245,11960,10
5246,11960,4
5247,11960,42
5248,11933,47
5249,11933,42
5250,10009,19
5251,10009,0
5252,10009,39
5253,10719,24
5254,10719,38
5255,10719,35
5256,12206,36
5257,12206,26
5258,12206,45
5259,12206,4
5260,12206,30
5261,12206,42
5262,13256,14
5263,13256,33
5264,10606,45
5265,10606,5
5266,13272,43
5267,13272,9
5268,13272,20
5269,13272,4
5270,13272,1
5271,13189,36
5272,13189,5
5273,11304,45
5274,11304,28
5275,11304,29
5276,11271,45
5277,11271,7
5278,11271,26
5279,11271,37
5280,11271,16
5281,11271,40
5282,10130,9
5283,10130,26
5284,10130,36
5285,10130,16
5286,13067,45
5287,13067,43
5288,13067,40
5289,13067,4
5290,12582,18
5291,12582,28
5292,12582,10
5293,11893,15
5294,11893,20
5295,11893,27
5296,11893,28
5297,11893,15
5298,11747,24
5299,11747,27
5300,11747,16
5301,11747,17
5302,11747,28
5303,12128,45
5304,12128,12
5305,12128,11
5306,12128,37
5307,11101,27
5308,11101,20
5309,11101,25
5310,10359,2
5311,10359,46
5312,10359,41
5313,10359,15
5314,11474,31
5315,11474,45
5316,11474,4
5317,11474,37
5318,11474,30
5319,12423,45
5320,12423,6
5321,12423,27
5322,12423,30
5323,12423,13
5324,12423,17
5325,12364,3
5326,12364,46
5327,12364,29
5328,11993,20
5329,11993,10
5330,10019,45
5331,10019,18
5332,10019,14
5333,10019,5
5334,10587,19
5335,10587,14
5336,10587,42
5337,10587,11
5338,10587,28
5339,11201,31
5340,11201,26
5341,11201,40
5342,11201,33
5343,12679,47
5344,12679,2
5345,12679,6
5346,12679,28
5347,13247,7
5348,13247,5
5349,13247,17
5350,13247,42
5351,10432,20
5352,10432,18
5353,10432,25
5354,10432,29
5355,12645,9
5356,12645,32
5357,12645,47
5358,12645,1
5359,13148,14
5360,13148,44
5361,13148,17
5362,13148,33
5363,13148,21
5364,12764,47
5365,12764,3
5366,12764,13
